PRICE , TIME 
2479.0,11:07:37
2479.0,11:07:42
2479.0,11:07:47
2479.0,11:07:52
2479.0,11:07:57
2479.0,11:08:03
2479.0,11:08:08
2479.0,11:08:13
2479.0,11:08:18
2479.0,11:08:23
2479.0,11:08:28
2479.0,11:08:34
2479.0,11:08:39
2479.0,11:08:44
2479.0,11:08:49
2479.0,11:08:54
2479.0,11:09:00
2479.0,11:09:05
2479.0,11:09:10
2479.0,11:09:15
2479.0,11:09:20
2479.0,11:09:26
2479.0,11:09:31
2479.0,11:09:36
2479.0,11:09:41
2479.0,11:09:46
2479.0,11:09:51
2479.0,11:09:57
2479.0,11:10:02
2479.0,11:10:07
2479.0,11:10:12
2479.0,11:10:17
2479.0,11:10:23
2479.0,11:10:28
2479.0,11:10:33
2479.0,11:10:38
2479.0,11:10:43
2479.0,11:10:49
2479.0,11:10:54
2479.0,11:10:59
2479.0,11:11:04
2479.0,11:11:09
2479.0,11:11:15
2479.0,11:11:20
2479.0,11:11:25
2479.0,11:11:30
2479.0,11:11:35
2479.0,11:11:41
2479.0,11:11:46
2479.0,11:11:51
2479.0,11:11:56
2479.0,11:12:01
2479.0,11:12:06
2479.0,11:12:12
2479.0,11:12:17
2479.0,11:12:22
2479.0,11:12:27
2479.0,11:12:32
2479.0,11:12:38
2479.0,11:12:43
2479.0,11:12:48
2479.0,11:12:53
2479.0,11:12:58
2479.0,11:13:04
2479.0,11:13:09
2479.0,11:13:14
2479.0,11:13:19
2479.0,11:13:24
2479.0,11:13:30
2479.0,11:13:35
2479.0,11:13:40
2479.0,11:13:45
2479.0,11:13:50
2479.0,11:13:56
2479.0,11:14:01
2479.0,11:14:06
2479.0,11:14:11
2479.0,11:14:16
2479.0,11:14:21
2479.0,11:14:27
2479.0,11:14:32
2479.0,11:14:37
2479.0,11:14:42
2479.0,11:14:47
2479.0,11:14:53
2479.0,11:14:58
2479.0,11:15:03
2479.0,11:15:08
2479.0,11:15:14
2479.0,11:15:19
2479.0,11:15:24
2479.0,11:15:29
2479.0,11:15:34
2479.0,11:15:39
2479.0,11:15:45
2479.0,11:15:50
2479.0,11:15:55
2479.0,11:16:00
2479.0,11:16:05
2479.0,11:16:11
2479.0,11:16:16
2479.0,11:16:21
2479.0,11:16:26
2479.0,11:16:31
2479.0,11:16:36
2479.0,11:16:42
2479.0,11:16:47
2479.0,11:16:52
2479.0,11:16:57
2479.0,11:17:02
2479.0,11:17:08
2479.0,11:17:13
2479.0,11:17:18
2479.0,11:17:23
2479.0,11:17:28
2479.0,11:17:34
2479.0,11:17:39
2479.0,11:17:44
2479.0,11:17:49
2479.0,11:17:55
2479.0,11:18:00
2479.0,11:18:05
2479.0,11:18:10
2479.0,11:18:15
2479.0,11:18:21
2479.0,11:18:26
2479.0,11:18:31
2479.0,11:18:36
2479.0,11:18:41
2479.0,11:18:47
2479.0,11:18:52
2479.0,11:18:57
2479.0,11:19:02
2479.0,11:19:07
2479.0,11:19:13
2479.0,11:19:18
2479.0,11:19:23
2479.0,11:19:28
2479.0,11:19:33
2479.0,11:19:39
2479.0,11:19:44
2479.0,11:19:49
2479.0,11:19:54
2479.0,11:19:59
2479.0,11:20:05
2479.0,11:20:10
2479.0,11:20:15
2479.0,11:20:20
2479.0,11:20:25
2479.0,11:20:31
2479.0,11:20:36
2479.0,11:20:41
2479.0,11:20:46
2479.0,11:20:51
2479.0,11:20:57
2479.0,11:21:02
2479.0,11:21:07
2479.0,11:21:12
2479.0,11:21:17
2479.0,11:21:23
2479.0,11:21:28
2479.0,11:21:33
2479.0,11:21:38
2479.0,11:21:43
2479.0,11:21:49
2479.0,11:21:54
2479.0,11:21:59
2479.0,11:22:04
2479.0,11:22:09
2479.0,11:22:15
2479.0,11:22:20
2479.0,11:22:25
2479.0,11:22:30
2479.0,11:22:35
2479.0,11:22:41
2479.0,11:22:46
2479.0,11:22:51
2479.0,11:22:56
2479.0,11:23:01
2479.0,11:23:07
2479.0,11:23:12
2479.0,11:23:17
2479.0,11:23:22
2479.0,11:23:28
2479.0,11:23:33
2479.0,11:23:38
2479.0,11:23:43
2479.0,11:23:48
2479.0,11:23:54
2479.0,11:23:59
2479.0,11:24:04
2479.0,11:24:09
2479.0,11:24:14
2479.0,11:24:20
2479.0,11:24:25
2479.0,11:24:30
2479.0,11:24:35
2479.0,11:24:41
2479.0,11:24:46
2479.0,11:24:51
2479.0,11:24:56
2479.0,11:25:01
2479.0,11:25:07
2479.0,11:25:12
2479.0,11:25:17
2479.0,11:25:22
2479.0,11:25:27
2479.0,11:25:33
2479.0,11:25:38
2479.0,11:25:43
2479.0,11:25:48
2479.0,11:25:53
2479.0,11:25:59
